Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,79.48999786376953,79.48999786376953,75.62000274658203,75.73999786376953,67.09050750732422,372200
2012-01-04,75.55999755859375,76.1500015258789,74.70999908447266,75.70999908447266,67.06398010253906,210500
2012-01-05,75.70999908447266,77.5199966430664,74.05000305175781,75.88999938964844,67.2233657836914,405000
2012-01-06,75.75,75.8499984741211,74.0999984741211,74.19000244140625,65.717529296875,512200
2012-01-09,74.69999694824219,76.04000091552734,74.66999816894531,74.86000061035156,66.3110122680664,385800
2012-01-10,75.81999969482422,76.19000244140625,74.41000366210938,74.7699966430664,66.23130798339844,553000
2012-01-11,74.54000091552734,76.05999755859375,74.5199966430664,75.63999938964844,67.00193786621094,623700
2012-01-12,76.16000366210938,78.16000366210938,75.9000015258789,77.81999969482422,68.9329833984375,1038500
2012-01-13,78.0199966430664,78.97000122070312,76.66999816894531,78.97000122070312,69.9516830444336,464600
2012-01-17,79.48999786376953,79.48999786376953,77.52999877929688,78.16000366210938,69.23416900634766,420500
2012-01-18,77.97000122070312,80.58000183105469,77.5,79.79000091552734,70.67802429199219,468000
2012-01-19,79.94999694824219,81.12000274658203,79.6500015258789,80.6500015258789,71.4398193359375,514700
2012-01-20,80.7699966430664,81.66000366210938,79.11000061035156,80.9000015258789,71.6612548828125,773800
2012-01-23,81.12999725341797,81.13999938964844,79.47000122070312,80.0199966430664,70.88175201416016,585100
2012-01-24,79.69999694824219,80.30999755859375,79.19000244140625,80.18000030517578,71.02346801757812,562700
2012-01-25,79.87000274658203,81.81999969482422,79.5199966430664,81.66999816894531,72.34331512451172,747500
2012-01-26,81.94999694824219,82.41000366210938,80.54000091552734,81.41000366210938,72.11299133300781,320800
2012-01-27,81.33000183105469,82.08999633789062,80.91000366210938,81.62000274658203,72.29901885986328,380800
2012-01-30,80.80999755859375,82.55999755859375,80.58000183105469,82.41999816894531,73.00768280029297,645100
2012-01-31,82.69999694824219,83.27999877929688,81.8499984741211,82.51000213623047,73.08740234375,876400
2012-02-01,82.79000091552734,84.08999633789062,82.11000061035156,82.86000061035156,73.3974380493164,1391200
2012-02-02,83.36000061035156,84.30000305175781,82.83000183105469,83.25,73.74290466308594,785100
2012-02-03,84.18000030517578,84.91999816894531,83.94999694824219,84.29000091552734,74.66411590576172,776400
2012-02-06,84.08000183105469,85.81999969482422,83.94000244140625,85.58000183105469,75.80680084228516,1298200
2012-02-07,85.69000244140625,88.0199966430664,85.08999633789062,86.23999786376953,76.39141845703125,1239100
2012-02-08,85.80000305175781,87.08000183105469,83.44999694824219,86.41999816894531,76.55085754394531,899900
2012-02-09,86.69999694824219,88.36000061035156,86.45999908447266,88.29000091552734,78.20735168457031,826300
2012-02-10,87.55000305175781,88.05000305175781,86.51000213623047,87.19999694824219,77.2417984008789,407800
2012-02-13,87.87999725341797,88.19000244140625,87.05999755859375,87.9800033569336,77.93270111083984,694900
2012-02-14,87.19999694824219,88.54000091552734,87.02999877929688,88.36000061035156,78.26932525634766,579800
2012-02-15,88.81999969482422,89.37999725341797,87.5,88.97000122070312,78.80967712402344,1052700
2012-02-16,88.9000015258789,89.81999969482422,88.66000366210938,89.5,79.27914428710938,945000
2012-02-17,89.75,90.56999969482422,89.2300033569336,89.37000274658203,79.16397857666016,639400
2012-02-21,89.37000274658203,89.80000305175781,87.58999633789062,87.94000244140625,77.89727783203125,590200
2012-02-22,87.6500015258789,88.18000030517578,86.44999694824219,86.76000213623047,76.8520736694336,424600
2012-02-23,86.76000213623047,88.3499984741211,86.4000015258789,87.87000274658203,77.83528900146484,493900
2012-02-24,88.19999694824219,88.7300033569336,87.52999877929688,87.7300033569336,77.7112808227539,384100
2012-02-27,86.95999908447266,88.37999725341797,85.88999938964844,87.76000213623047,77.73786163330078,385300
2012-02-28,87.3499984741211,87.52999877929688,86.2300033569336,86.86000061035156,77.29293060302734,305200
2012-02-29,86.9000015258789,87.7300033569336,85.83999633789062,85.87000274658203,76.41195678710938,482400
2012-03-01,86.58999633789062,87.8499984741211,85.44999694824219,85.80000305175781,76.34967803955078,705400
2012-03-02,85.95999908447266,86.13999938964844,84.76000213623047,85.1500015258789,75.77129364013672,419500
2012-03-05,85.2300033569336,86.4000015258789,84.22000122070312,86.0199966430664,76.54546356201172,680800
2012-03-06,85.2300033569336,85.2300033569336,83.62000274658203,83.80000305175781,74.56996154785156,419000
2012-03-07,83.91999816894531,84.79000091552734,83.69000244140625,84.4800033569336,75.17508697509766,227400
2012-03-08,85.11000061035156,86.7699966430664,84.7699966430664,86.38999938964844,76.87468719482422,282500
2012-03-09,86.16000366210938,87.5999984741211,86.11000061035156,87.29000091552734,77.67556762695312,373100
2012-03-12,87.54000091552734,87.80999755859375,86.56999969482422,86.83999633789062,77.27511596679688,480000
2012-03-13,87.30000305175781,89.30999755859375,87.29000091552734,89.23999786376953,79.41078186035156,459000
2012-03-14,88.93000030517578,89.55999755859375,88.0999984741211,88.36000061035156,78.62771606445312,438800
2012-03-15,88.2300033569336,89.83999633789062,87.88999938964844,89.5199966430664,79.65991973876953,345300
2012-03-16,89.44999694824219,89.54000091552734,88.37000274658203,88.69999694824219,78.93026733398438,594100
